src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.65.16,143.110.209.194,57596,443,00:0c:29:d6:06:2e,b4:e9:b0:c9:dc:80,6,2022-03-11 15:42:07,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.65.16,143.110.209.194,57598,443,00:0c:29:d6:06:2e,b4:e9:b0:c9:dc:80,6,2022-03-11 15:42:07,221685.0,595.4394749306449,9.021810226221891,4.510905113110946,4.510905113110946,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.65.37,239.255.255.250,36597,1900,d8:bb:c1:01:18:1f,01:00:5e:7f:ff:fa,17,2022-03-11 15:42:09,3002281.0,285.1165497166987,1.332320325778966,1.332320325778966,0.0,4,0,856,0,214.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,214,214,214.0,0.0,0.0,32,0,8,4,1000760.3333333334,1001102.0,1000412.0,281.7307619380997,3002281.0,1001101.9999999999,1000412.0000000001,1000760.3333333334,281.7307619380047,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,214.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0,4,0,856,0
192.241.214.48,140.116.82.53,43624,8000,b4:e9:b0:c9:dc:80,a8:5e:45:3d:65:38,6,2022-03-11 15:42:09,34.0,4352941.176470588,58823.529411764706,29411.764705882353,29411.764705882353,1,1,74,74,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,74.0,29200,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,1,1,74,74
192.168.206.59,140.116.82.53,60447,443,b4:e9:b0:c9:dc:80,a8:5e:45:3d:65:38,6,2022-03-11 15:42:10,92304.0,3910.9897729242502,54.168833420003466,32.50130005200208,21.667533368001386,3,2,229,132,97.0,66.0,76.33333333333333,14.613540144521982,66.0,66.0,66.0,0.0,97,66,72.2,12.4,153.76000000000002,60,40,20,1,23076.0,71185.0,28.0,28741.36413777189,21091.0,19047.0,2043.9999999999998,10545.5,8501.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,72.2,3421,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.33333333333333,66.0,0,3,2,229,132
192.168.65.14,239.255.255.250,49234,1900,00:0c:29:59:9d:5f,01:00:5e:7f:ff:fa,17,2022-03-11 15:42:11,1000166.0000000001,425.92929573690765,1.9996680551028527,1.9996680551028527,0.0,2,0,426,0,213.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0,213,213,213.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,213.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0,2,0,426,0
92.63.197.100,140.116.82.53,53175,44120,b4:e9:b0:c9:dc:80,a8:5e:45:3d:65:38,6,2022-03-11 15:42:11,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,1,0,60,0
178.128.45.155,192.168.65.16,443,45724,b4:e9:b0:c9:dc:80,00:0c:29:d6:06:2e,6,2022-03-11 15:42:12,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.65.16,8.8.8.8,51240,53,00:0c:29:d6:06:2e,b4:e9:b0:c9:dc:80,17,2022-03-11 15:42:12,1.0,228000000.0,2000000.0,1000000.0,1000000.0,1,1,88,140,88.0,88.0,88.0,0.0,140.0,140.0,140.0,0.0,140,88,114.0,26.0,676.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,140.0,0,1,1,88,140
192.168.65.16,8.8.8.8,50544,53,00:0c:29:d6:06:2e,b4:e9:b0:c9:dc:80,17,2022-03-11 15:42:12,22.0,10909090.90909091,90909.09090909091,45454.545454545456,45454.545454545456,1,1,88,152,88.0,88.0,88.0,0.0,152.0,152.0,152.0,0.0,152,88,120.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,152.0,0,1,1,88,152
